timestamp,user,avg_X,avg_Y
1225284300000,084,340527.04905916844,111406.187205566
1225284300000,085,340850.8717883373,110606.66109953106
1225284600000,003,340756.56469441135,112478.5508594107
1225284600000,004,340743.6129070336,112478.39608324665
1225284600000,007,341730.4383182577,111508.44865656589
1225284600000,085,340955.90444774285,110591.94388299172
1225284900000,003,340375.52650358516,113126.98126437418
1225284900000,004,340398.8860455044,113146.19204120076
1225284900000,007,341729.7362705238,111506.7871328802
1225284900000,085,341164.9481259652,110708.57871254758
1225285200000,003,340182.58085270814,113746.27584857475
1225285200000,004,340072.9560988294,113735.22607336425
1225285200000,007,341718.65387153823,111504.02858223736
1225285200000,084,340592.3820497156,111328.53861305922
1225285200000,085,341178.88381840836,110677.89097195884
1225285500000,003,339994.4729729236,114030.04032924079
1225285500000,004,339991.1479003773,114044.4237320112
1225285500000,007,341746.89261089783,111480.33565437999
1225285500000,084,340565.6462940265,111346.28083379126
1225285800000,003,339808.97953521524,114291.55889597758
1225285800000,004,339827.27029251365,114266.00909000593
1225285800000,007,341732.58862169326,111508.24376659826
1225285800000,084,340566.00825857813,111341.15979574669
1225286100000,003,339809.5244534488,114287.27623167598
1225286100000,004,339804.5254167596,114293.94901742098
1225286100000,007,341708.819975986,111568.54511227201
1225286100000,084,340570.677422679,111338.40816070199
1225286400000,003,339805.6293765161,114298.47779678635
1225286400000,004,339796.56114453706,114303.1771061863
1225286400000,007,341805.6623458108,111473.46227729502
1225286700000,003,339805.01213616907,114283.93085288299
1225286700000,004,339810.4761586477,114271.97734349286
1225286700000,007,341795.9495905748,111594.52429058825
1225287000000,003,339797.9963795043,114285.92216442412
1225287000000,004,339804.5021435748,114278.0895684718
1225287300000,003,339806.22047305363,114278.18295767492
1225287300000,004,339784.0525326231,114305.14867777012
1225287300000,007,341671.77958029485,111535.99406107556
1225287600000,003,339789.5227038756,114311.9217929174
1225287600000,004,339775.0992468287,114333.50189650686
1225287600000,007,341555.0699952263,111614.70616977426
1225287900000,001,338660.0468308232,114964.3977374778
1225287900000,007,341678.78553564136,111603.5738469259
1225288800000,128,353756.2980724205,99699.81454128082
1225289100000,128,353181.7812341015,100336.54242970802
1225289400000,128,353115.1000566756,102161.71040342803
1225289700000,068,348305.0998637664,112549.54193316169
1225289700000,128,353106.01748133433,103579.14719683304
1225290000000,068,348278.3855745987,112772.16307189822
1225290000000,128,352861.2949456131,105706.8868967106
1225290300000,068,348247.3907735168,112959.62313678312
1225290300000,128,352295.3657885549,106983.36797819904
1225290600000,068,348255.2467412837,112737.70821192811
1225290600000,128,350535.96387997904,108770.80325840066
1225290900000,068,348182.00299131643,112582.37408850226
1225290900000,128,345565.6117674137,110167.2078408428
1225291200000,068,348217.8315469288,112597.27569127163
1225291200000,128,342891.47422891826,114625.8282478328
1225291500000,068,348271.00742071425,112913.11750826938
1225291500000,085,340799.41479200864,110805.80680071189
1225291500000,128,339419.4361685626,120518.03007843945
1225291800000,068,348176.66651230876,113023.78129238613
1225291800000,085,340647.55597171845,111163.34224612337
1225291800000,128,340107.9264831328,121926.73741528825
1225292100000,068,348182.7234395857,113015.57355107456
1225292100000,085,340660.4041823802,111347.83834582675
1225295100000,007,341617.61971851584,111357.34551205517
1225295400000,007,341512.66965881205,111317.87131309642
1225295700000,007,341519.05768553243,111225.9316412491
1225296300000,140,341813.5467848304,111785.08448711051
1225296600000,140,347189.5070830077,112045.5610945385
1225296900000,140,347996.7290723865,112568.40039933818
1225305600000,005,340363.60508351016,113437.67286216054
1225305900000,005,340174.1584470862,114085.2962071726
1225306200000,005,339975.7063185043,114641.79824943526
1225318500000,013,323030.72408552066,132002.31867235145
1225318800000,013,323194.7733465639,131938.72419326528
1225320000000,013,323018.28113751695,132020.06574139534
1225320300000,013,322961.5810904535,132135.77435999812
1225322700000,084,340575.18251867103,111490.74909813964
1225323000000,084,341647.246423306,111773.0922232866
1225323300000,084,343360.91259689,111835.08813434685
1225323600000,001,338677.6345480925,114946.25517324678
1225323600000,014,345067.89611679886,110862.32864138435
1225323600000,084,345175.6016180133,111900.94970968884
1225323900000,001,339081.5881330718,114787.60250249036
1225323900000,014,344616.8168019745,110630.44792438469
1225323900000,015,338327.0280301736,118981.64287543567
1225323900000,068,348364.1154937392,112713.93950210842
1225323900000,084,347193.0225200309,111980.18938996864
1225324200000,001,339477.60926681454,114354.17019183171
1225324200000,014,344470.7617605993,110221.32923959957
1225324200000,015,338127.3988772685,118984.04640683117
1225324200000,068,348273.6156446544,112086.96955572125
1225324200000,084,347826.1051143689,112012.98256953072
1225324500000,001,339962.9273607208,113742.56286464915
1225324500000,014,343815.01267564314,109608.83333530766
1225324500000,015,338094.0965369018,119012.61583436313
1225324500000,068,348311.45269337564,111094.39990382078
1225324500000,084,348248.26010289305,111719.69032172562
1225324800000,001,340377.68228448957,113035.98197827351
1225324800000,014,343343.22343536885,109220.43066090041
1225324800000,068,348411.8219815338,110208.89490274746
1225324800000,084,348349.5075824932,110626.4751585864
1225324800000,153,353094.89360736863,104634.06458175693
1225325100000,001,340441.27577366657,112141.79628558147
1225325100000,009,341929.7364653377,113719.59833242367
1225325100000,015,340787.724640041,112497.93498528251
1225325100000,084,348420.8401883265,109195.95466913734
1225325100000,153,353102.6368787111,103938.00430837374
1225325400000,001,340475.2532209817,111200.3221816306
1225325400000,002,341544.73368002387,105425.54730927043
1225325400000,009,341838.74819253985,113747.7076846953
1225325400000,014,342900.86938143737,109293.95815545646
1225325400000,015,340521.5191457717,112406.10640818626
1225325400000,084,348474.2153263713,108039.04678299607
1225325400000,153,353088.45883125655,103257.96051436492
1225325700000,001,340350.2130880871,111068.09891487153
1225325700000,002,341535.2480696721,105273.84181350857
1225325700000,009,341495.12786877935,113456.74194488062
1225325700000,014,342170.12657695345,110231.03339910756
1225325700000,015,340468.60424095107,111977.58339988346
1225325700000,084,348526.9817360607,106813.31444952417
1225326000000,001,340442.007894186,111025.08305016819
1225326000000,009,340815.52202800155,113224.24243712751
1225326000000,014,340666.386818411,110897.49282773885
1225326000000,015,340185.6171495232,111762.91974074738
1225326000000,084,348657.66136418463,105960.17851757354
1225326300000,002,342541.89220091485,104852.61527323439
1225326300000,009,340616.0634656779,113004.06824571002
1225326300000,014,339962.7030469664,111528.18169085441
1225326300000,015,339881.926674959,111746.42351006753
1225326300000,084,349482.66469339235,105885.93170040668
1225326600000,084,349464.62064455147,106027.68978721803
1225326900000,062,338445.65299721615,112002.32612431084
1225326900000,084,349462.37311577314,106195.79377188781
1225327200000,002,345324.3533070815,102210.90977806196
1225327200000,084,349468.7324587694,106198.01211067436
1225327500000,002,345690.75324705953,102306.51545974202
1225327500000,084,349429.59784077614,106167.12130470683
1225327800000,084,349441.4407153533,106174.14835171588
1225328100000,084,349437.1030687082,106181.10037319473
1225328400000,084,349460.9848680487,106174.00141951418
1225328700000,084,349512.09675941686,106200.74280146907
1225329000000,084,349550.7376905303,106150.11710227076
1225329300000,012,340490.03085456695,111724.57787679159
1225329300000,084,348733.66350095725,105925.19271065368
1225329600000,012,340228.76644838,111811.7973543839
1225329600000,084,346695.2078093199,105877.83426189609
1225329900000,012,339614.38593417476,112155.41319715431
1225329900000,084,345165.3092670961,105852.28914907083
1225330200000,013,322963.26575089805,132141.95679791947
1225330200000,084,343275.66569330473,105765.73677902877
1225330500000,013,322949.91922927916,132141.89159101807
1225330500000,084,342007.5933922002,105866.77654419091
1225330800000,084,342153.5550867968,106319.52210418592
1225330800000,128,339538.45714392286,121812.86119405684
1225331100000,003,339889.71254485333,114168.00188166148
1225331100000,004,339886.8993756827,114172.59349083235
1225331100000,084,342137.3681374356,105877.29677634905
1225331100000,128,339089.2716816538,120819.31777087085
1225331400000,003,340258.66902717657,113473.9373538013
1225331400000,004,340232.9740908609,113499.87236448952
1225331400000,084,341782.3460473343,106313.57054145644
1225331400000,128,342569.08825058636,115170.11506180922
1225331700000,003,340437.93912162626,113266.76700120734
1225331700000,084,342109.6485443771,106600.16773442354
1225331700000,128,344258.0457405663,111881.02747065648
1225332000000,003,340278.9462004816,112986.66118537533
1225332000000,068,348685.45051129145,109980.96941505237
1225332000000,084,341400.089365566,106475.61844794692
1225332000000,128,344608.3568828428,110817.50387275197
1225332300000,068,348423.0096572237,110404.91352217586
1225332300000,084,339963.8087394626,107123.78771143896
1225332300000,128,344615.1962685013,110973.9816227609
1225332600000,068,348299.6304411853,111741.50989892145
1225332600000,084,340559.41095682705,107893.69304390639
1225332600000,128,345013.59357805125,111765.78652814006
1225332900000,062,338409.8731008509,111995.49010732042
1225332900000,068,348271.8853537908,112804.47798550504
1225332900000,084,341556.4146299013,106192.20391317787
1225332900000,128,344743.1895994786,110730.81235196652
1225333200000,062,338377.2099357877,112036.1638907809
1225333200000,068,348158.806697618,112963.26188792415
1225333200000,084,342399.83522312884,105826.99844452347
1225333200000,128,342816.9484572382,110680.79583207812
1225333500000,062,338353.2484536923,112088.20299574091
1225333500000,068,348235.3136584911,112943.52168152771
1225333500000,084,342537.0894718986,107189.57594806013
1225333500000,128,341081.16272105597,110687.998590791
1225333800000,013,322963.74854105845,132133.10669262154
1225333800000,062,338347.666556028,112106.81785012735
1225333800000,068,348368.55829722807,112893.88710724282
1225333800000,084,342515.3988531901,108008.87152879793
1225334100000,062,338377.4313373366,112121.93839343805
1225334100000,068,348439.396358576,112874.65346630258
1225334100000,084,342454.0545966035,107944.58503730397
1225334400000,062,338434.6865791945,112127.91377111823
1225334400000,068,348283.909543212,112925.39190471295
1225334700000,013,322971.7727881968,132140.23327655616
1225334700000,068,348195.1843097808,113024.51926087523
1225335000000,068,348248.9902547738,112931.97686826882
1225335300000,068,348248.4678191464,112568.74974479024
1225335600000,068,348269.6123598216,111765.1706967124
1225335900000,062,338386.5511269828,112060.90033817153
1225335900000,068,348591.4393237425,111077.7354908143
1225336200000,062,338373.17798290256,112051.921738509
1225336200000,068,348615.91993137135,111121.97105653206
1225336500000,012,339521.6966489129,112110.78586167637
1225336500000,068,348361.9009368584,110556.65160167406
1225336800000,005,340153.8848201918,114511.01895657275
1225336800000,012,339608.10549375723,112096.64546512754
1225336800000,068,348465.54846348835,110064.09224786672
1225337100000,005,340273.8805084433,113896.99315864635
1225337100000,062,338243.8194289873,111967.12895878013
1225337400000,005,340467.2489796897,113446.36712608402
1225337400000,012,339630.1728029815,112109.46799587901
1225337400000,062,338370.3864949742,111965.49165095002
1225337400000,084,342497.3502016362,108097.23793108587
1225337700000,002,345550.0850648358,102207.8971972688
1225337700000,012,339535.090871898,112153.93567071026
1225337700000,062,338380.7597594101,112058.7100227189
1225337700000,084,342499.2223892786,107725.64993887326
1225338000000,002,345229.12133056624,102203.59517361465
1225338000000,004,340304.08269352396,113507.51909650967
1225338000000,012,339690.8786803839,112096.97246599746
1225338000000,084,342577.9121244556,106193.59480254009
1225338300000,004,339852.3098311033,113931.87751798789
1225338300000,012,339694.1884630496,112028.82387532998
1225338300000,084,345556.9367903837,107562.61663619289
1225338600000,002,345164.18941614474,102192.26373668098
1225338600000,004,339572.25441494567,114040.51952650724
1225338600000,012,339631.25505494385,112315.09307561246
1225338600000,014,339905.0168596137,111818.37609241271
1225338600000,084,349061.1175178754,106711.94394213287
1225338900000,002,345248.08995023736,102208.72732491078
1225338900000,012,339617.24638625863,112376.69411458951
1225338900000,014,340294.1982958862,111111.73137330756
1225338900000,084,349281.509719845,105918.82597376007
1225339200000,002,345401.7332406212,102220.65887749412
1225339200000,012,339569.1265818983,112385.02236749545
1225339200000,014,340912.979421882,110277.0963035432
1225339200000,062,338419.12944054906,112055.88872047514
1225339200000,084,349591.6411936378,106209.38466765464
1225339500000,002,345582.63640745444,102383.50436595637
1225339500000,003,340262.5987650028,113009.92451184668
1225339500000,004,339516.76519523567,114046.09443578409
1225339500000,009,340616.83827412187,112968.77047524606
1225339500000,014,341533.9878940069,109560.01429876563
1225339500000,062,338541.28449821076,112076.83541226611
1225339800000,002,345802.6482214974,102399.14863678961
1225339800000,003,340417.79594651924,113244.56619280319
1225339800000,004,339666.26248000865,113987.17965715016
1225339800000,014,341670.5742982666,109048.26828116077
1225339800000,062,338685.00890462747,112119.21338881363
1225339800000,085,340665.34744757524,111277.75774330935
1225340100000,003,340494.11827328306,113483.91671415335
1225340100000,004,339973.95633442345,113704.39983920039
1225340100000,085,340562.01198702084,111336.58097145363
1225340400000,004,340389.61304307997,113416.15176688433
1225340400000,085,340540.3978010245,110939.21279179261
1225340700000,085,340589.4912914885,109951.99265399949
1225341000000,085,340717.4928931096,108540.03894453608
1225341300000,085,340267.995795416,107929.95268532136
1225341600000,085,340084.9402546494,106818.86527709667
1225341900000,085,341195.2436358302,106389.37530899062
1225342200000,001,340433.2408671539,110973.18927948372
1225342200000,085,341499.46760250075,105894.64182669048
1225342500000,009,340611.7351169316,112954.86316692064
1225342500000,014,341711.83795131615,108928.62592428495
1225342500000,085,341622.43677885743,104507.99822687874
1225342800000,052,338580.8573866277,110227.14298065138
1225342800000,085,341611.3164003938,103129.6560623729
1225343100000,052,338643.18875718134,110255.10282140621
1225343100000,085,341529.2735745826,102367.46994348812
1225343400000,052,338619.88398449443,110244.85880346422
1225343400000,085,341784.02567064995,102312.37688153307
1225343700000,001,340483.84751331137,111018.74361703134
1225343700000,008,340715.42378352635,111340.97617743743
1225343700000,052,338575.6318418019,110228.39009352864
1225344000000,001,339958.5147322781,111177.6389433079
1225344000000,008,340893.547048602,111305.92844847514
1225344000000,052,338601.62505934056,110234.41922144499
1225344300000,001,339158.4151800703,111239.55463128374
1225344300000,008,340882.1138864122,111498.99450520918
1225344300000,052,338611.90564098075,110239.27589152228
1225344600000,001,339117.9602072128,111479.31960749785
1225344600000,052,338575.1302480607,110225.63542972982
1225344900000,052,338583.70748916356,110229.86756522897
1225345200000,052,338575.1532896292,110229.38810069968
1225345500000,008,340917.949342647,111341.94929144286
1225345500000,052,338551.6593452557,110227.91640314113
1225345800000,001,339130.5499897616,111382.67643373148
1225345800000,008,340908.2513597845,111352.90649353637
1225345800000,014,341748.3748437602,108893.89418894736
1225345800000,052,338537.98445484403,110228.15908119152
1225346100000,001,339164.9357649012,111391.89271676436
1225346100000,014,341235.17646541976,108690.98898147087
1225346100000,052,338572.7477261595,110232.4761125202
1225346100000,062,338517.3865517283,112067.88079278714
1225346100000,128,340739.8257288648,110678.08906366187
1225346400000,001,339133.9536344403,111403.72491595871
1225346400000,014,340613.7420644568,109890.95774487435
1225346400000,052,338565.0910397329,110229.75927372539
1225346400000,128,340641.4769779477,110486.09649573073
1225346700000,001,338998.9808807852,111345.95961487903
1225346700000,014,340365.11409102293,111093.29281512043
1225346700000,052,338568.99929694214,110232.16067979578
1225346700000,128,342672.76638620807,109691.15325953298
1225347000000,001,338891.8329568997,111287.3186537519
1225347000000,008,340873.2184059066,111237.41781242164
1225347000000,013,322983.71000445244,132006.85112773848
1225347000000,014,339964.84099448175,111546.62345001439
1225347000000,062,344852.29614540335,-9105.631010483701
1225347000000,128,347231.04819068237,109825.66686778865
1225347300000,008,340707.47459608177,111275.18709217629
1225347300000,013,322963.55289431906,131916.9289017278
1225347300000,052,338523.76263498224,110230.07765903595
1225347300000,062,345116.39086258644,-10521.04513110791
1225347300000,128,349837.8448406375,109505.83036945225
1225347600000,001,338899.99563928886,111451.67587482539
1225347600000,008,341028.84169417643,111651.68847793294
1225347600000,013,322954.9906450577,131904.04895831083
1225347600000,052,338539.7212087688,110235.6918937116
1225347600000,128,351098.63770113356,108397.7471306601
1225347900000,001,339006.2246008741,111369.00350586441
1225347900000,004,340249.17040870304,113372.08997486111
1225347900000,008,343912.04080657865,111440.85402894087
1225347900000,052,338517.3705003293,110282.1101940365
1225347900000,128,351633.78973117797,106461.75468327392
1225348200000,001,339108.06927326124,111077.18550510077
1225348200000,004,339944.1909220062,112874.18102656073
1225348200000,008,344634.65598102054,109713.37932619397
1225348200000,013,322974.0851399282,131917.0124665858
1225348200000,014,339857.95898603706,111764.27446560365
1225348200000,052,338528.2087696216,110276.23262049412
1225348200000,128,351639.5492236738,104958.54423114567
1225348500000,001,339254.7145417066,110640.72563448428
1225348500000,004,339893.4120913078,112481.24823311524
1225348500000,008,344629.021999589,109643.67215191564
1225348500000,014,340155.02735701593,111384.88070508184
1225348500000,052,338564.88731620065,110342.11112180672
1225348500000,128,351645.8970519397,104540.81421710743
1225348800000,008,344513.4724834818,109579.63052169113
1225348800000,013,322970.0213487322,131903.0767370088
1225348800000,014,340809.8292909875,110620.17339203527
1225348800000,042,340482.7360323996,113422.88857003862
1225348800000,052,338548.73891721974,110215.8715753045
1225348800000,128,351705.67138359766,103832.90714043728
1225349100000,013,323000.5037742205,131922.76225439744
1225349100000,052,338556.42438595364,110215.60411323227
1225349100000,128,351661.5192020103,103661.4329386272
1225349400000,013,322962.5446094586,131925.39479428576
1225349400000,052,338549.4782959267,110218.04683222352
1225349400000,128,351663.15959148214,104150.41798093646
1225349700000,001,339324.4337752274,110726.29357208984
1225349700000,128,351645.3584226759,106210.92242689419
1225350000000,062,347948.1395874829,104128.59316367767
1225350000000,128,352225.4861631312,109901.95032893134
1225350300000,008,344687.41284798546,109667.30772135043
1225350300000,052,338411.68149845686,110102.92801059614
1225350300000,062,348173.97614022496,104056.65955925053
1225350300000,128,353969.01394765556,111468.6494097279
1225350600000,004,339941.679471028,112678.1915551144
1225350600000,008,344065.31381278124,109737.25988208441
1225350600000,016,338316.3975085673,110459.04974688434
1225350600000,052,338244.0111904823,110080.27177954245
1225350900000,004,340358.75221204926,113108.61192639764
1225350900000,008,341446.5718700419,109797.3200111111
1225350900000,016,339472.92540354095,110636.40486553572
1225350900000,052,338227.33493095706,110124.32862898872
1225351200000,008,340540.3421830335,110988.57000883693
1225351200000,016,340640.9038073889,110651.855400593
1225351200000,052,338238.23011264525,110160.10865731088
1225351500000,008,340740.17806337023,111297.34033355933
1225351500000,016,340936.7544835998,110488.77824275513
1225351500000,052,338908.03058141243,110599.52892136281
1225351800000,008,340928.54546574934,111307.98731961698
1225351800000,013,322987.2094279319,131918.0658131206
1225351800000,016,341006.9865837973,110468.54790243873
1225351800000,052,340230.72311794385,110651.58760614469
1225352100000,016,341087.1201988369,110499.87695472855
1225352100000,052,340782.01347942185,110698.2551013786
1225352400000,016,341087.4366229825,110510.61440154036
1225352400000,068,348469.1401577631,110048.61467432912
1225352700000,016,341087.28005945456,110519.33777758239
1225352700000,068,348400.503866825,109473.78648024159
1225353000000,068,348443.44565677334,108498.47502225587
1225353300000,013,322988.352372751,131910.6073835249
1225353300000,016,341084.57872512925,110543.12339600193
1225353300000,068,348501.93318404246,107895.88067627788
1225353600000,008,340910.0562866097,111201.24932650269
1225353600000,013,322999.25656156737,131911.70985620253
1225353600000,016,341086.8218721734,110546.53232422245
1225353900000,001,339476.88355780905,110624.45357304503
1225353900000,008,340929.9796425353,111307.50459243538
1225353900000,016,341073.08009404846,110515.37752750238
1225353900000,085,339701.3375032982,103023.4394440905
1225354200000,001,340209.788337056,110714.7781105032
1225354200000,008,340795.4966856705,111345.34488383567
1225354200000,016,341086.175384441,110503.30995177946
1225354200000,085,338572.6587892375,103148.1750368747
1225354500000,001,340493.1419463396,111001.34568815886
1225354500000,008,340902.19634890347,111338.86772210916
1225354500000,016,341084.60798921797,110499.12777891014
1225354500000,085,338651.07349298545,103141.36841814626
1225354800000,008,340879.00956580247,111406.44214027586
1225354800000,014,340947.26486471883,110417.14792930466
1225354800000,016,341057.0310748681,110472.35506992303
1225354800000,085,338662.600395387,103169.82411241658
1225355100000,008,340850.29800620134,111471.56970620136
1225355100000,016,341067.1203247891,110476.39814596737
1225355100000,085,338663.3254123454,103168.3962624978
1225355400000,004,340083.53564931394,113411.80815294987
1225355400000,008,340893.33079944184,111375.83672292475
1225355400000,016,341078.3410287597,110485.47367370744
1225355400000,062,339180.4163232092,110643.31099710445
1225355400000,085,338546.42855289753,103128.10580274601
1225355400000,128,354027.0639252422,111480.11212406591
1225355700000,004,339734.8311942107,113635.66499420609
1225355700000,008,340890.12089040485,111467.9322705295
1225355700000,013,322967.8941126528,132002.23074153395
1225355700000,062,339087.8927481378,110761.32623224992
1225355700000,085,338440.6370165476,102957.79089924319
1225355700000,128,353935.7861014699,111686.96813876524
1225356000000,008,340899.4484261951,111481.27096483634
1225356000000,013,322965.1756274752,132127.99359796435
1225356000000,062,339043.6944448765,111124.00629433947
1225356000000,085,338490.36698201194,102900.15703445557
1225356000000,128,353889.2289250555,111938.99327472139
1225356300000,013,322974.050467129,132168.7843483596
1225356300000,016,341087.4984799896,110530.6668299164
1225356300000,085,338535.1207634501,102883.75730709262
1225356300000,128,352926.0203454142,111147.9547817494
1225356600000,016,341076.72118316026,110498.1611314757
1225356600000,085,338605.5434335889,102854.17019036133
1225356600000,128,351585.16762031446,110719.41846218605
1225356900000,016,341075.9765609947,110481.58929614417
1225356900000,085,338647.6392179657,102841.42298267697
1225357200000,014,340732.1684914133,110414.32483697851
1225357200000,015,339966.3844119847,111693.86179460035
1225357200000,016,341074.6711152405,110481.35037731526
1225357200000,068,348479.2589327321,107955.37815692586
1225357200000,085,338657.57439077314,102787.08401426817
1225357500000,014,340467.3193720527,110992.46612212475
1225357500000,015,340154.9570817121,111693.91797206712
1225357500000,016,341074.67864115094,110442.41403298976
1225357500000,068,348455.0953950405,108531.97508845589
1225357500000,085,338514.255587809,102855.59243845716
1225357800000,004,339670.9192995519,113718.124999646
1225357800000,014,340009.7537419264,111424.18282019788
1225357800000,015,340304.70228342403,111761.7446125454
1225357800000,016,341081.2327153989,110492.20265154103
1225357800000,062,339057.8906016886,111158.71444046739
1225357800000,068,348418.3437347378,109424.43594789825
1225357800000,085,339673.14828895376,102978.09676830747
1225358100000,014,339848.5624672771,111755.68326758372
1225358100000,015,340262.3053119608,111748.41806906422
1225358100000,016,341076.34453681065,110473.01226045107
1225358100000,062,339038.9904615591,111495.94087213716
1225358100000,068,348461.85837221885,110007.59909529045
1225358100000,085,341153.85399291577,102961.86538906467
1225358400000,012,339597.12554465106,113024.19789697602
1225358400000,014,340041.8110766208,111704.1320389512
1225358400000,015,339527.26731858467,111718.09139024257
1225358400000,016,341079.11388152424,110489.73107730303
1225358400000,062,338717.7677143138,111833.13676370746
1225358400000,085,341609.2390732256,102971.59238330217
1225358700000,012,339708.43714926613,113131.15968627954
1225358700000,014,342301.51222138165,111803.41491464154
1225358700000,015,339109.9239140626,111703.10157928741
1225358700000,016,341091.85737364244,110569.77964536336
1225358700000,017,339951.4912445428,112082.61035298734
1225358700000,062,338440.0986305513,112015.25648813052
1225358700000,085,341774.34470055124,102905.34765534953
1225359000000,014,346297.5906504321,111957.65666010416
1225359000000,015,338498.6664826792,111711.10880163165
1225359000000,016,341089.0054450952,110557.86596431915
1225359000000,017,340250.66429157084,112470.37831128598
1225359300000,005,340261.4961391082,113602.311777048
1225359300000,014,349810.92102655856,112464.77183044875
1225359300000,015,338051.1332461201,112172.35121633517
1225359300000,016,341081.91292918293,110518.25191635634
1225359300000,017,340604.14224810427,112939.3270479988
1225359600000,003,340390.24677737034,113485.10644509259
1225359600000,005,340112.8611019731,114397.77133628227
1225359600000,007,341920.7761814059,111365.27156445796
1225359600000,014,351995.9062513933,116747.39495818572
1225359600000,015,338016.8977818723,112528.19908225034
1225359600000,017,340902.2566050074,113422.94948339986
1225359900000,003,340222.7817909469,113925.49983134036
1225359900000,007,341551.31111922505,111347.88776579456
1225359900000,014,353044.75734109234,123888.5394614699
1225359900000,015,337991.93804027175,112822.1008370042
1225359900000,016,341064.6292036656,110478.33192682808
1225359900000,017,341164.58363329706,114147.62585345418
1225360200000,003,339914.2512488652,114230.72831648077
1225360200000,007,341494.3856415743,111251.49906138223
1225360200000,014,354414.0278124536,129806.2028034545
1225360200000,015,337548.57374904864,112995.72862621171
1225360200000,016,341082.4767282894,110490.8190855007
1225360200000,017,341420.65817898954,114899.05893473144
1225360200000,085,341670.7438210154,103558.43343118596
1225360500000,003,339898.54686372593,114234.75684609586
1225360500000,005,339970.4003760358,114686.67324523875
1225360500000,007,341473.72307098366,111250.59838247666
1225360500000,014,358453.67036772333,129573.90015170877
1225360500000,015,336751.91780287435,113528.64884464351
1225360500000,016,341079.6095153004,110499.60267390929
1225360500000,017,341372.350960334,115134.38281177611
1225360500000,085,341661.2970061305,103731.30039346736
1225360800000,005,339914.80766844365,114714.22305189366
1225360800000,014,358097.26028975914,129868.59876165686
1225360800000,015,336501.36269059766,114574.09833269351
1225360800000,016,340912.4030286214,110566.29813221021
1225360800000,017,341386.9702289955,115115.9063847777
1225361100000,005,339912.52915529953,114706.85900672455
1225361100000,007,341524.065125019,111176.48910223189
1225361100000,015,336250.69450868975,115393.02509794275
1225361100000,016,340712.4076495884,110667.86620645109
1225361100000,017,341542.40065957897,115259.3422804028
1225361100000,062,338260.543494973,111955.29067034
1225361400000,003,339862.7041625671,114238.90273208804
1225361400000,005,339915.14856915723,114707.09267722238
1225361400000,007,341540.1659895831,111189.24261045296
1225361400000,009,340542.39376124286,112813.68029230925
1225361400000,014,358476.1434177637,129648.71853425617
1225361400000,015,335691.1056297863,116192.71070119062
1225361400000,016,340511.70397005905,111227.72784471262
1225361400000,017,341610.4969124919,115380.13332921674
1225361400000,062,338303.8519125931,111932.70103756138
1225361700000,005,339910.72018783604,114754.68894038843
1225361700000,007,341544.17441814474,110964.87534984764
1225361700000,009,340533.07801560033,112724.51968000668
1225361700000,014,359040.3275943522,127979.04389109946
1225361700000,015,334616.1723043831,117603.17513167308
1225361700000,016,339758.6815156383,111732.08363635374
1225361700000,017,339363.5440494523,111634.7515824593
1225361700000,062,338356.69117964327,111936.92047420889
1225362000000,002,345728.1278153077,102266.72148969254
1225362000000,005,339918.0679917173,114734.17279092499
1225362000000,007,341508.55585433374,110918.85557067554
1225362000000,009,340511.23005339084,112740.16757059513
1225362000000,012,339780.0478263837,113145.6524235024
1225362000000,014,359753.3592569243,126408.6441028123
1225362000000,015,334524.8457261421,118805.05108879397
1225362000000,016,339433.703301702,111721.59905486474
1225362000000,062,338412.1492863603,111974.83003623244
1225362300000,002,345622.78968896373,102106.73541366558
1225362300000,005,339917.2129035234,114739.69008771802
1225362300000,007,341522.92637082643,110776.35696233416
1225362300000,009,340548.6564471344,112705.79862968824
1225362300000,012,340179.80780135037,113021.47581147627
1225362300000,014,360074.9649724904,126370.65099825784
1225362300000,015,336596.62879227975,119124.76789272249
1225362300000,016,339326.142245105,111717.36737349565
1225362600000,002,345542.2536083605,102044.77040557345
1225362600000,005,339925.15979774884,114776.58024013157
1225362600000,007,341709.3731947958,110977.9298898562
1225362600000,009,340571.3431257594,112554.36112128245
1225362600000,012,340503.28751405183,112808.19125454572
1225362600000,015,337323.53243099584,118977.5201494774
1225362600000,016,339198.1372469489,111718.90797798506
1225362600000,017,341555.0973361176,115415.37442285285
1225362900000,002,345545.5711844558,102064.08258158318
1225362900000,005,339928.63009128754,114751.3245607477
1225362900000,007,342054.6035448149,111052.49535441522
1225362900000,009,340515.37496866006,112542.71837706314
1225362900000,015,338118.5342342916,118956.96100857877
1225362900000,016,339000.22559701104,111716.4384081612
1225362900000,017,341509.49379380565,115412.98309042076
1225362900000,153,353089.9230107757,103291.54770533086
1225363200000,002,345390.646249454,102042.84017569295
1225363200000,015,338468.7409120098,118981.34495144423
1225363200000,016,338738.45660324855,111700.935518826
1225363200000,153,353101.8895719166,103656.35891195181
1225363500000,002,345206.2547594301,102036.57824021691
1225363500000,015,338673.655186425,118868.11802718857
1225363500000,016,338400.7049573047,111693.98259272527
1225363500000,153,353105.2283117255,104822.79727259286
1225363800000,002,344746.14438850933,102155.66620220408
1225363800000,005,339913.28701458557,114733.87026880735
1225363800000,016,338141.7166530291,111793.07717984439
1225363800000,085,341615.81360416836,103168.00704721978
